"eq_id","prefecture","mean_pga","max_pga"
"us600050if","Kagawa",NA,NA
"us600050if","Kagoshima",NA,NA
"us600050if","Kanagawa",NA,NA
"us600050if","Kochi",NA,NA
"us600050if","Kumamoto",NA,NA
"us600050if","Kyoto",NA,NA
"us600050if","Mie",NA,NA
"us600050if","Miyagi",2.53284955024719,5.26522148330687
"us600050if","Miyazaki",NA,NA
"us600050if","Nagano",NA,NA
"us600050if","Nagasaki",NA,NA
"us600050if","Nara",NA,NA
"us600050if","Niigata",NA,NA
"us600050if","Oita",NA,NA
"us600050if","Okayama",NA,NA
"us600050if","Okinawa",NA,NA
"us600050if","Osaka",NA,NA
"us600050if","Saga",NA,NA
"us600050if","Saitama",NA,NA
"us600050if","Shiga",NA,NA
"us600050if","Shimane",NA,NA
"us600050if","Shizuoka",NA,NA
"us600050if","Tochigi",NA,NA
"us600050if","Tokushima",NA,NA
"us600050if","Tokyo",NA,NA
"us600050if","Tottori",NA,NA
"us600050if","Toyama",NA,NA
"us600050if","Wakayama",NA,NA
"us600050if","Yamagata",1.32166039943695,1.89817277568861
"us600050if","Yamaguchi",NA,NA
"us600050if","Yamanashi",NA,NA
"us7000903m","Aichi",NA,NA
"us7000903m","Akita",1.02743542194366,1.0987512647748
"us7000903m","Aomori",NA,NA
"us7000903m","Chiba",NA,NA
"us7000903m","Ehime",NA,NA
"us7000903m","Fukui",NA,NA
"us7000903m","Fukuoka",NA,NA
"us7000903m","Fukushima",NA,NA
"us7000903m","Gifu",NA,NA
"us7000903m","Gunma",NA,NA
"us7000903m","Hiroshima",NA,NA
"us7000903m","Hokkaido",NA,NA
"us7000903m","Hyogo",NA,NA
"us7000903m","Ibaraki",NA,NA
"us7000903m","Ishikawa",NA,NA
"us7000903m","Iwate",2.60778117179871,9.76011123771745
"us7000903m","Kagawa",NA,NA
"us7000903m","Kagoshima",NA,NA
"us7000903m","Kanagawa",NA,NA
"us7000903m","Kochi",NA,NA
"us7000903m","Kumamoto",NA,NA
"us7000903m","Kyoto",NA,NA
"us7000903m","Mie",NA,NA
"us7000903m","Miyagi",2.89846587181091,8.66245721526441
"us7000903m","Miyazaki",NA,NA
"us7000903m","Nagano",NA,NA
"us7000903m","Nagasaki",NA,NA
"us7000903m","Nara",NA,NA
"us7000903m","Niigata",NA,NA
"us7000903m","Oita",NA,NA
"us7000903m","Okayama",NA,NA
"us7000903m","Okinawa",NA,NA
"us7000903m","Osaka",NA,NA
"us7000903m","Saga",NA,NA
"us7000903m","Saitama",NA,NA
"us7000903m","Shiga",NA,NA
"us7000903m","Shimane",NA,NA
"us7000903m","Shizuoka",NA,NA
"us7000903m","Tochigi",NA,NA
"us7000903m","Tokushima",NA,NA
"us7000903m","Tokyo",NA,NA
"us7000903m","Tottori",NA,NA
"us7000903m","Toyama",NA,NA
"us7000903m","Wakayama",NA,NA
"us7000903m","Yamagata",NA,NA
"us7000903m","Yamaguchi",NA,NA
"us7000903m","Yamanashi",NA,NA
"us6000abcq","Aichi",NA,NA
"us6000abcq","Akita",NA,NA
"us6000abcq","Aomori",NA,NA
"us6000abcq","Chiba",NA,NA
"us6000abcq","Ehime",NA,NA
"us6000abcq","Fukui",NA,NA
"us6000abcq","Fukuoka",NA,NA
"us6000abcq","Fukushima",NA,NA
"us6000abcq","Gifu",NA,NA
"us6000abcq","Gunma",NA,NA
"us6000abcq","Hiroshima",NA,NA
"us6000abcq","Hokkaido",NA,NA
"us6000abcq","Hyogo",NA,NA
"us6000abcq","Ibaraki",NA,NA
"us6000abcq","Ishikawa",NA,NA
"us6000abcq","Iwate",NA,NA
"us6000abcq","Kagawa",NA,NA
"us6000abcq","Kagoshima",2.03314018249512,4.17874702534096
"us6000abcq","Kanagawa",NA,NA
"us6000abcq","Kochi",NA,NA
"us6000abcq","Kumamoto",NA,NA
"us6000abcq","Kyoto",NA,NA
"us6000abcq","Mie",NA,NA
"us6000abcq","Miyagi",NA,NA
"us6000abcq","Miyazaki",NA,NA
"us6000abcq","Nagano",NA,NA
"us6000abcq","Nagasaki",NA,NA
"us6000abcq","Nara",NA,NA
"us6000abcq","Niigata",NA,NA
"us6000abcq","Oita",NA,NA
"us6000abcq","Okayama",NA,NA
"us6000abcq","Okinawa",1.56993556022644,2.98143799295558
"us6000abcq","Osaka",NA,NA
"us6000abcq","Saga",NA,NA
"us6000abcq","Saitama",NA,NA
"us6000abcq","Shiga",NA,NA
"us6000abcq","Shimane",NA,NA
"us6000abcq","Shizuoka",NA,NA
"us6000abcq","Tochigi",NA,NA
"us6000abcq","Tokushima",NA,NA
"us6000abcq","Tokyo",NA,NA
"us6000abcq","Tottori",NA,NA
"us6000abcq","Toyama",NA,NA
"us6000abcq","Wakayama",NA,NA
"us6000abcq","Yamagata",NA,NA
"us6000abcq","Yamaguchi",NA,NA
"us6000abcq","Yamanashi",NA,NA
"us7000bm9m","Aichi",NA,NA
"us7000bm9m","Akita",0.401863485574722,0.916625120817597
"us7000bm9m","Aomori",0.300595372915268,0.448523752402065
"us7000bm9m","Chiba",NA,NA
"us7000bm9m","Ehime",NA,NA
"us7000bm9m","Fukui",NA,NA
"us7000bm9m","Fukuoka",NA,NA
"us7000bm9m","Fukushima",0.313531219959259,0.793327395076527
"us7000bm9m","Gifu",NA,NA
"us7000bm9m","Gunma",NA,NA
"us7000bm9m","Hiroshima",NA,NA
"us7000bm9m","Hokkaido",NA,NA
"us7000bm9m","Hyogo",NA,NA
"us7000bm9m","Ibaraki",0.161068350076675,0.178339060625403
"us7000bm9m","Ishikawa",NA,NA
"us7000bm9m","Iwate",0.982221484184265,4.24051380154454
"us7000bm9m","Kagawa",NA,NA
"us7000bm9m","Kagoshima",NA,NA
"us7000bm9m","Kanagawa",NA,NA
"us7000bm9m","Kochi",NA,NA
"us7000bm9m","Kumamoto",NA,NA
"us7000bm9m","Kyoto",NA,NA
"us7000bm9m","Mie",NA,NA
"us7000bm9m","Miyagi",1.18920314311981,4.04819080382502
"us7000bm9m","Miyazaki",NA,NA
"us7000bm9m","Nagano",NA,NA
"us7000bm9m","Nagasaki",NA,NA
"us7000bm9m","Nara",NA,NA
"us7000bm9m","Niigata",NA,NA
"us7000bm9m","Oita",NA,NA
"us7000bm9m","Okayama",NA,NA
"us7000bm9m","Okinawa",NA,NA
"us7000bm9m","Osaka",NA,NA
"us7000bm9m","Saga",NA,NA
"us7000bm9m","Saitama",NA,NA
"us7000bm9m","Shiga",NA,NA
"us7000bm9m","Shimane",NA,NA
"us7000bm9m","Shizuoka",NA,NA
"us7000bm9m","Tochigi",0.188593089580536,0.233338050480656
"us7000bm9m","Tokushima",NA,NA
"us7000bm9m","Tokyo",NA,NA
"us7000bm9m","Tottori",NA,NA
"us7000bm9m","Toyama",NA,NA
"us7000bm9m","Wakayama",NA,NA
"us7000bm9m","Yamagata",0.460232377052307,0.80386858070601
"us7000bm9m","Yamaguchi",NA,NA
"us7000bm9m","Yamanashi",NA,NA
"us7000csqe","Aichi",NA,NA
"us7000csqe","Akita",0.592020452022552,1.48385755082825
"us7000csqe","Aomori",1.48786592483521,3.88092047720225
"us7000csqe","Chiba",NA,NA
"us7000csqe","Ehime",NA,NA
"us7000csqe","Fukui",NA,NA
"us7000csqe","Fukuoka",NA,NA
"us7000csqe","Fukushima",NA,NA
"us7000csqe","Gifu",NA,NA
"us7000csqe","Gunma",NA,NA
"us7000csqe","Hiroshima",NA,NA
"us7000csqe","Hokkaido",0.697832465171814,1.7210085958768
"us7000csqe","Hyogo",NA,NA
"us7000csqe","Ibaraki",NA,NA
"us7000csqe","Ishikawa",NA,NA
"us7000csqe","Iwate",0.930283546447754,3.62648281460354
"us7000csqe","Kagawa",NA,NA
"us7000csqe","Kagoshima",NA,NA
"us7000csqe","Kanagawa",NA,NA
"us7000csqe","Kochi",NA,NA
"us7000csqe","Kumamoto",NA,NA
"us7000csqe","Kyoto",NA,NA
"us7000csqe","Mie",NA,NA
"us7000csqe","Miyagi",NA,NA
"us7000csqe","Miyazaki",NA,NA
"us7000csqe","Nagano",NA,NA
"us7000csqe","Nagasaki",NA,NA
"us7000csqe","Nara",NA,NA
"us7000csqe","Niigata",NA,NA
"us7000csqe","Oita",NA,NA
"us7000csqe","Okayama",NA,NA
"us7000csqe","Okinawa",NA,NA
"us7000csqe","Osaka",NA,NA
"us7000csqe","Saga",NA,NA
"us7000csqe","Saitama",NA,NA
"us7000csqe","Shiga",NA,NA
"us7000csqe","Shimane",NA,NA
"us7000csqe","Shizuoka",NA,NA
"us7000csqe","Tochigi",NA,NA
"us7000csqe","Tokushima",NA,NA
"us7000csqe","Tokyo",NA,NA
"us7000csqe","Tottori",NA,NA
"us7000csqe","Toyama",NA,NA
"us7000csqe","Wakayama",NA,NA
"us7000csqe","Yamagata",0.264029890298843,0.269493198403467
"us7000csqe","Yamaguchi",NA,NA
"us7000csqe","Yamanashi",NA,NA
"us6000dher","Aichi",0.248030140995979,0.408836775549659
"us6000dher","Akita",2.25463247299194,9.78630403663981
"us6000dher","Aomori",1.59308958053589,4.74803387256818
"us6000dher","Chiba",4.01125812530518,10.7553144776266
"us6000dher","Ehime",NA,NA
"us6000dher","Fukui",0.262652575969696,0.511443344975772
"us6000dher","Fukuoka",NA,NA
"us6000dher","Fukushima",19.2610664367676,60.7787882934249
"us6000dher","Gifu",0.193029582500458,0.542738100902315
"us6000dher","Gunma",2.49556684494019,7.46702775635595
"us6000dher","Hiroshima",NA,NA
"us6000dher","Hokkaido",NA,NA
"us6000dher","Hyogo",NA,NA
"us6000dher","Ibaraki",12.9512186050415,24.267742624594
"us6000dher","Ishikawa",0.26614910364151,1.03441378017023
"us6000dher","Iwate",7.29683542251587,27.001062055545
"us6000dher","Kagawa",NA,NA
"us6000dher","Kagoshima",NA,NA
"us6000dher","Kanagawa",2.326979637146,6.07370382324701
"us6000dher","Kochi",NA,NA
"us6000dher","Kumamoto",NA,NA
"us6000dher","Kyoto",0.125470712780952,0.21972153710968
"us6000dher","Mie",0.196207717061043,0.414701160992292
"us6000dher","Miyagi",19.9521713256836,43.5846458452772
"us6000dher","Miyazaki",NA,NA
"us6000dher","Nagano",0.863232553005219,2.33961691515921
"us6000dher","Nagasaki",NA,NA
"us6000dher","Nara",0.136674359440804,0.22554223044543
"us6000dher","Niigata",1.72191452980042,5.24278401710656
"us6000dher","Oita",NA,NA
"us6000dher","Okayama",NA,NA
"us6000dher","Okinawa",NA,NA
"us6000dher","Osaka",0.178971782326698,0.228413900538259
"us6000dher","Saga",NA,NA
"us6000dher","Saitama",4.3392539024353,8.3604117156089
"us6000dher","Shiga",0.179767191410065,0.269371532236388
"us6000dher","Shimane",NA,NA
"us6000dher","Shizuoka",0.598729193210602,1.73292102467946
"us6000dher","Tochigi",8.25081157684326,25.1587311638004
"us6000dher","Tokushima",NA,NA
"us6000dher","Tokyo",2.96216917037964,5.96849847000497
"us6000dher","Tottori",NA,NA
"us6000dher","Toyama",0.286857694387436,0.624927559808704
"us6000dher","Wakayama",0.143538668751717,0.201072391765616
"us6000dher","Yamagata",6.15652275085449,19.8824837839413
"us6000dher","Yamaguchi",NA,NA
"us6000dher","Yamanashi",1.39919996261597,3.39994126584602
"us7000dl6y","Aichi",0.20806397497654,0.288453098217102
"us7000dl6y","Akita",1.63234162330627,6.92033151617837
"us7000dl6y","Aomori",1.27337038516998,3.91101575385623
"us7000dl6y","Chiba",1.68464291095734,3.90479095546485
"us7000dl6y","Ehime",NA,NA
"us7000dl6y","Fukui",NA,NA
"us7000dl6y","Fukuoka",NA,NA
"us7000dl6y","Fukushima",5.48567533493042,23.0518446234387
"us7000dl6y","Gifu",0.307646721601486,0.446375428736179
"us7000dl6y","Gunma",0.811092615127563,2.36209397876247
"us7000dl6y","Hiroshima",NA,NA
"us7000dl6y","Hokkaido",0.594874620437622,1.2392059348787
"us7000dl6y","Hyogo",NA,NA
"us7000dl6y","Ibaraki",4.06442499160767,7.55169170792877
"us7000dl6y","Ishikawa",NA,NA
"us7000dl6y","Iwate",7.27644157409668,35.1890698709513
"us7000dl6y","Kagawa",NA,NA
"us7000dl6y","Kagoshima",NA,NA
"us7000dl6y","Kanagawa",0.989984035491943,2.30846948073862
"us7000dl6y","Kochi",NA,NA
"us7000dl6y","Kumamoto",NA,NA
"us7000dl6y","Kyoto",NA,NA
"us7000dl6y","Mie",NA,NA
"us7000dl6y","Miyagi",15.9993028640747,54.4646265517678
"us7000dl6y","Miyazaki",NA,NA
"us7000dl6y","Nagano",0.359794110059738,0.879191718277408
"us7000dl6y","Nagasaki",NA,NA
"us7000dl6y","Nara",NA,NA
"us7000dl6y","Niigata",0.822413146495819,2.54905880375809
"us7000dl6y","Oita",NA,NA
"us7000dl6y","Okayama",NA,NA
"us7000dl6y","Okinawa",NA,NA
"us7000dl6y","Osaka",NA,NA
"us7000dl6y","Saga",NA,NA
"us7000dl6y","Saitama",1.5807888507843,3.47139359120394
"us7000dl6y","Shiga",NA,NA
"us7000dl6y","Shimane",NA,NA
"us7000dl6y","Shizuoka",0.370072185993195,0.777976376796718
"us7000dl6y","Tochigi",2.15685200691223,5.83321518108914
"us7000dl6y","Tokushima",NA,NA
"us7000dl6y","Tokyo",1.3061386346817,2.33205635434444
"us7000dl6y","Tottori",NA,NA
"us7000dl6y","Toyama",0.515330374240875,0.758072198390714
"us7000dl6y","Wakayama",NA,NA
"us7000dl6y","Yamagata",3.15843462944031,10.6875705268168
"us7000dl6y","Yamaguchi",NA,NA
"us7000dl6y","Yamanashi",0.55803108215332,1.25159599119116
"us7000dz5t","Aichi",NA,NA
"us7000dz5t","Akita",1.46621870994568,4.05182337925516
"us7000dz5t","Aomori",0.766162753105164,1.80459770593396
"us7000dz5t","Chiba",0.623832881450653,0.917399080607784
"us7000dz5t","Ehime",NA,NA
"us7000dz5t","Fukui",NA,NA
"us7000dz5t","Fukuoka",NA,NA
"us7000dz5t","Fukushima",2.28141403198242,7.95823120805127
"us7000dz5t","Gifu",NA,NA
"us7000dz5t","Gunma",0.505556404590607,0.955405375394515
"us7000dz5t","Hiroshima",NA,NA
"us7000dz5t","Hokkaido",NA,NA
"us7000dz5t","Hyogo",NA,NA
"us7000dz5t","Ibaraki",0.990814030170441,2.10806836082236
"us7000dz5t","Ishikawa",NA,NA
"us7000dz5t","Iwate",2.37847065925598,9.43122620118676
"us7000dz5t","Kagawa",NA,NA
"us7000dz5t","Kagoshima",NA,NA
"us7000dz5t","Kanagawa",0.363853573799133,0.515856172842116
"us7000dz5t","Kochi",NA,NA
"us7000dz5t","Kumamoto",NA,NA
"us7000dz5t","Kyoto",NA,NA
"us7000dz5t","Mie",NA,NA
"us7000dz5t","Miyagi",7.52089023590088,18.1568436308557
"us7000dz5t","Miyazaki",NA,NA
"us7000dz5t","Nagano",0.344817847013474,0.571779968029748
"us7000dz5t","Nagasaki",NA,NA
"us7000dz5t","Nara",NA,NA
"us7000dz5t","Niigata",0.952804267406464,1.89907267753403
"us7000dz5t","Oita",NA,NA
"us7000dz5t","Okayama",NA,NA
"us7000dz5t","Okinawa",NA,NA
"us7000dz5t","Osaka",NA,NA
"us7000dz5t","Saga",NA,NA
"us7000dz5t","Saitama",0.502220392227173,0.829974003322734
"us7000dz5t","Shiga",NA,NA
"us7000dz5t","Shimane",NA,NA
"us7000dz5t","Shizuoka",NA,NA
"us7000dz5t","Tochigi",0.989508748054504,1.89402824001958
"us7000dz5t","Tokushima",NA,NA
"us7000dz5t","Tokyo",0.417879343032837,0.677505180027215
"us7000dz5t","Tottori",NA,NA
"us7000dz5t","Toyama",NA,NA
"us7000dz5t","Wakayama",NA,NA
"us7000dz5t","Yamagata",2.59466695785522,5.38119194938111
"us7000dz5t","Yamaguchi",NA,NA
"us7000dz5t","Yamanashi",0.264806747436523,0.374711129314467
"us7000e2xd","Aichi",NA,NA
"us7000e2xd","Akita",0.289176195859909,0.492891275251604
"us7000e2xd","Aomori",NA,NA
"us7000e2xd","Chiba",0.226052016019821,0.305915633685941
"us7000e2xd","Ehime",NA,NA
"us7000e2xd","Fukui",NA,NA
"us7000e2xd","Fukuoka",NA,NA
"us7000e2xd","Fukushima",0.768485248088837,2.78068987588428
"us7000e2xd","Gifu",NA,NA
"us7000e2xd","Gunma",0.213746443390846,0.239296852517262
"us7000e2xd","Hiroshima",NA,NA
"us7000e2xd","Hokkaido",NA,NA
"us7000e2xd","Hyogo",NA,NA
"us7000e2xd","Ibaraki",0.326722860336304,0.850517239206128
"us7000e2xd","Ishikawa",NA,NA
"us7000e2xd","Iwate",0.40350666642189,0.989817773589353
"us7000e2xd","Kagawa",NA,NA
"us7000e2xd","Kagoshima",NA,NA
"us7000e2xd","Kanagawa",NA,NA
"us7000e2xd","Kochi",NA,NA
"us7000e2xd","Kumamoto",NA,NA
"us7000e2xd","Kyoto",NA,NA
"us7000e2xd","Mie",NA,NA
"us7000e2xd","Miyagi",1.04899752140045,2.55481210428955
"us7000e2xd","Miyazaki",NA,NA
"us7000e2xd","Nagano",NA,NA
"us7000e2xd","Nagasaki",NA,NA
"us7000e2xd","Nara",NA,NA
"us7000e2xd","Niigata",0.276334583759308,0.374618407845589
"us7000e2xd","Oita",NA,NA
"us7000e2xd","Okayama",NA,NA
"us7000e2xd","Okinawa",NA,NA
"us7000e2xd","Osaka",NA,NA
"us7000e2xd","Saga",NA,NA
"us7000e2xd","Saitama",0.192956835031509,0.236746021392167
"us7000e2xd","Shiga",NA,NA
"us7000e2xd","Shimane",NA,NA
"us7000e2xd","Shizuoka",NA,NA
"us7000e2xd","Tochigi",0.312015324831009,0.56167607501856
"us7000e2xd","Tokushima",NA,NA
"us7000e2xd","Tokyo",NA,NA
"us7000e2xd","Tottori",NA,NA
"us7000e2xd","Toyama",NA,NA
"us7000e2xd","Wakayama",NA,NA
"us7000e2xd","Yamagata",0.475300192832947,1.36960867925758
"us7000e2xd","Yamaguchi",NA,NA
"us7000e2xd","Yamanashi",NA,NA
"us6000fq2d","Aichi",NA,NA
"us6000fq2d","Akita",NA,NA
"us6000fq2d","Aomori",NA,NA
"us6000fq2d","Chiba",NA,NA
"us6000fq2d","Ehime",NA,NA
"us6000fq2d","Fukui",NA,NA
"us6000fq2d","Fukuoka",NA,NA
"us6000fq2d","Fukushima",NA,NA
"us6000fq2d","Gifu",NA,NA
"us6000fq2d","Gunma",NA,NA
"us6000fq2d","Hiroshima",NA,NA
"us6000fq2d","Hokkaido",NA,NA
"us6000fq2d","Hyogo",NA,NA
"us6000fq2d","Ibaraki",NA,NA
"us6000fq2d","Ishikawa",0.164644584059715,0.233952815053849
"us6000fq2d","Iwate",NA,NA
"us6000fq2d","Kagawa",NA,NA
"us6000fq2d","Kagoshima",NA,NA
"us6000fq2d","Kanagawa",NA,NA
"us6000fq2d","Kochi",NA,NA
"us6000fq2d","Kumamoto",NA,NA
"us6000fq2d","Kyoto",NA,NA
"us6000fq2d","Mie",NA,NA
"us6000fq2d","Miyagi",NA,NA
"us6000fq2d","Miyazaki",NA,NA
"us6000fq2d","Nagano",NA,NA
"us6000fq2d","Nagasaki",NA,NA
"us6000fq2d","Nara",NA,NA
"us6000fq2d","Niigata",NA,NA
"us6000fq2d","Oita",NA,NA
"us6000fq2d","Okayama",NA,NA
"us6000fq2d","Okinawa",NA,NA
"us6000fq2d","Osaka",NA,NA
"us6000fq2d","Saga",NA,NA
"us6000fq2d","Saitama",NA,NA
"us6000fq2d","Shiga",NA,NA
"us6000fq2d","Shimane",NA,NA
"us6000fq2d","Shizuoka",NA,NA
"us6000fq2d","Tochigi",NA,NA
"us6000fq2d","Tokushima",NA,NA
"us6000fq2d","Tokyo",NA,NA
"us6000fq2d","Tottori",NA,NA
"us6000fq2d","Toyama",NA,NA
"us6000fq2d","Wakayama",NA,NA
"us6000fq2d","Yamagata",NA,NA
"us6000fq2d","Yamaguchi",NA,NA
"us6000fq2d","Yamanashi",NA,NA
"us7000fxyq","Aichi",NA,NA
"us7000fxyq","Akita",NA,NA
"us7000fxyq","Aomori",NA,NA
"us7000fxyq","Chiba",NA,NA
"us7000fxyq","Ehime",NA,NA
"us7000fxyq","Fukui",NA,NA
"us7000fxyq","Fukuoka",NA,NA
"us7000fxyq","Fukushima",NA,NA
"us7000fxyq","Gifu",NA,NA
"us7000fxyq","Gunma",NA,NA
"us7000fxyq","Hiroshima",NA,NA
"us7000fxyq","Hokkaido",NA,NA
"us7000fxyq","Hyogo",NA,NA
"us7000fxyq","Ibaraki",NA,NA
"us7000fxyq","Ishikawa",NA,NA
"us7000fxyq","Iwate",NA,NA
"us7000fxyq","Kagawa",NA,NA
"us7000fxyq","Kagoshima",NA,NA
"us7000fxyq","Kanagawa",NA,NA
"us7000fxyq","Kochi",NA,NA
"us7000fxyq","Kumamoto",NA,NA
"us7000fxyq","Kyoto",NA,NA
"us7000fxyq","Mie",NA,NA
"us7000fxyq","Miyagi",NA,NA
"us7000fxyq","Miyazaki",NA,NA
"us7000fxyq","Nagano",NA,NA
"us7000fxyq","Nagasaki",NA,NA
"us7000fxyq","Nara",NA,NA
"us7000fxyq","Niigata",NA,NA
"us7000fxyq","Oita",NA,NA
"us7000fxyq","Okayama",NA,NA
"us7000fxyq","Okinawa",NA,NA
"us7000fxyq","Osaka",NA,NA
"us7000fxyq","Saga",NA,NA
"us7000fxyq","Saitama",NA,NA
"us7000fxyq","Shiga",NA,NA
"us7000fxyq","Shimane",NA,NA
"us7000fxyq","Shizuoka",0.0195850394666195,0.0258179837380933
"us7000fxyq","Tochigi",NA,NA
"us7000fxyq","Tokushima",NA,NA
"us7000fxyq","Tokyo",0.105604067444801,0.34020688610014
"us7000fxyq","Tottori",NA,NA
"us7000fxyq","Toyama",NA,NA
"us7000fxyq","Wakayama",NA,NA
"us7000fxyq","Yamagata",NA,NA
"us7000fxyq","Yamaguchi",NA,NA
"us7000fxyq","Yamanashi",NA,NA
"us6000gaq5","Aichi",NA,NA
"us6000gaq5","Akita",NA,NA
"us6000gaq5","Aomori",NA,NA
"us6000gaq5","Chiba",NA,NA
"us6000gaq5","Ehime",NA,NA
"us6000gaq5","Fukui",NA,NA
"us6000gaq5","Fukuoka",NA,NA
"us6000gaq5","Fukushima",NA,NA
"us6000gaq5","Gifu",NA,NA
"us6000gaq5","Gunma",NA,NA
"us6000gaq5","Hiroshima",NA,NA
"us6000gaq5","Hokkaido",NA,NA
"us6000gaq5","Hyogo",NA,NA
"us6000gaq5","Ibaraki",NA,NA
"us6000gaq5","Ishikawa",NA,NA
"us6000gaq5","Iwate",NA,NA
"us6000gaq5","Kagawa",NA,NA
"us6000gaq5","Kagoshima",0.397600650787354,14.6877603223481
"us6000gaq5","Kanagawa",NA,NA
"us6000gaq5","Kochi",NA,NA
"us6000gaq5","Kumamoto",NA,NA
"us6000gaq5","Kyoto",NA,NA
"us6000gaq5","Mie",NA,NA
"us6000gaq5","Miyagi",NA,NA
"us6000gaq5","Miyazaki",0.10612615197897,0.216449719225419
"us6000gaq5","Nagano",NA,NA
"us6000gaq5","Nagasaki",NA,NA
"us6000gaq5","Nara",NA,NA
"us6000gaq5","Niigata",NA,NA
"us6000gaq5","Oita",NA,NA
"us6000gaq5","Okayama",NA,NA
"us6000gaq5","Okinawa",0.14031670987606,0.382876415256832
"us6000gaq5","Osaka",NA,NA
"us6000gaq5","Saga",NA,NA
"us6000gaq5","Saitama",NA,NA
"us6000gaq5","Shiga",NA,NA
"us6000gaq5","Shimane",NA,NA
"us6000gaq5","Shizuoka",NA,NA
"us6000gaq5","Tochigi",NA,NA
"us6000gaq5","Tokushima",NA,NA
"us6000gaq5","Tokyo",NA,NA
"us6000gaq5","Tottori",NA,NA
"us6000gaq5","Toyama",NA,NA
"us6000gaq5","Wakayama",NA,NA
"us6000gaq5","Yamagata",NA,NA
"us6000gaq5","Yamaguchi",NA,NA
"us6000gaq5","Yamanashi",NA,NA
"us7000gdwz","Aichi",NA,NA
"us7000gdwz","Akita",NA,NA
"us7000gdwz","Aomori",NA,NA
"us7000gdwz","Chiba",NA,NA
"us7000gdwz","Ehime",2.94776487350464,24.0359776322515
"us7000gdwz","Fukui",NA,NA
"us7000gdwz","Fukuoka",1.24414467811584,2.70919253207691
"us7000gdwz","Fukushima",NA,NA
"us7000gdwz","Gifu",NA,NA
"us7000gdwz","Gunma",NA,NA
"us7000gdwz","Hiroshima",1.10162448883057,2.642573610843
"us7000gdwz","Hokkaido",NA,NA
"us7000gdwz","Hyogo",NA,NA
"us7000gdwz","Ibaraki",NA,NA
"us7000gdwz","Ishikawa",NA,NA
"us7000gdwz","Iwate",NA,NA
"us7000gdwz","Kagawa",0.552842497825623,1.38163935671908
"us7000gdwz","Kagoshima",1.09068500995636,3.80590749423091
"us7000gdwz","Kanagawa",NA,NA
"us7000gdwz","Kochi",2.03519868850708,17.0376816494398
"us7000gdwz","Kumamoto",4.10333442687988,15.6365473979003
"us7000gdwz","Kyoto",NA,NA
"us7000gdwz","Mie",NA,NA
"us7000gdwz","Miyagi",NA,NA
"us7000gdwz","Miyazaki",6.66608381271362,31.3524087289367
"us7000gdwz","Nagano",NA,NA
"us7000gdwz","Nagasaki",0.650768578052521,1.42726501145279
"us7000gdwz","Nara",NA,NA
"us7000gdwz","Niigata",NA,NA
"us7000gdwz","Oita",7.5812554359436,27.0965836839173
"us7000gdwz","Okayama",0.559710681438446,0.779273247906102
"us7000gdwz","Okinawa",NA,NA
"us7000gdwz","Osaka",NA,NA
"us7000gdwz","Saga",0.663464605808258,2.18394291310417
"us7000gdwz","Saitama",NA,NA
"us7000gdwz","Shiga",NA,NA
"us7000gdwz","Shimane",0.568280577659607,0.882780094899582
"us7000gdwz","Shizuoka",NA,NA
"us7000gdwz","Tochigi",NA,NA
"us7000gdwz","Tokushima",0.470043033361435,0.758192218252239
"us7000gdwz","Tokyo",NA,NA
"us7000gdwz","Tottori",NA,NA
"us7000gdwz","Toyama",NA,NA
"us7000gdwz","Wakayama",NA,NA
"us7000gdwz","Yamagata",NA,NA
"us7000gdwz","Yamaguchi",0.879222631454468,2.96532169526126
"us7000gdwz","Yamanashi",NA,NA
"us6000h519","Aichi",0.297102749347687,0.522536068473801
"us6000h519","Akita",3.14235401153564,15.7292954993059
"us6000h519","Aomori",2.07551646232605,6.60085914959656
"us6000h519","Chiba",4.60135841369629,12.7847401019694
"us6000h519","Ehime",NA,NA
"us6000h519","Fukui",0.184373572468758,0.195494002571849
"us6000h519","Fukuoka",NA,NA
"us6000h519","Fukushima",18.2463760375977,65.1110840018985
"us6000h519","Gifu",0.239462003111839,0.615775174345181
"us6000h519","Gunma",2.68784761428833,8.43772546047448
"us6000h519","Hiroshima",NA,NA
"us6000h519","Hokkaido",0.627566754817963,1.24117578488755
"us6000h519","Hyogo",NA,NA
"us6000h519","Ibaraki",14.5025844573975,28.9199575635325
"us6000h519","Ishikawa",0.401071488857269,0.995175528917897
"us6000h519","Iwate",11.5804347991943,41.1283411726967
"us6000h519","Kagawa",NA,NA
"us6000h519","Kagoshima",NA,NA
"us6000h519","Kanagawa",2.6565043926239,6.29953595104896
"us6000h519","Kochi",NA,NA
"us6000h519","Kumamoto",NA,NA
"us6000h519","Kyoto",NA,NA
"us6000h519","Mie",0.227218613028526,0.394687917990714
"us6000h519","Miyagi",29.9593887329102,65.4549030653574
"us6000h519","Miyazaki",NA,NA
"us6000h519","Nagano",0.59811919927597,2.31721230163664
"us6000h519","Nagasaki",NA,NA
"us6000h519","Nara",NA,NA
"us6000h519","Niigata",1.67957186698914,5.0495426705169
"us6000h519","Oita",NA,NA
"us6000h519","Okayama",NA,NA
"us6000h519","Okinawa",NA,NA
"us6000h519","Osaka",NA,NA
"us6000h519","Saga",NA,NA
"us6000h519","Saitama",4.86890316009521,9.24785281497689
"us6000h519","Shiga",NA,NA
